author;author_id
Christopher Hitchens;80999805,00
Paul Strathern;67271892,00
Tom Hunt;14560107,00
Julia Indichova;4550939,00
Friedrich Reck-Malleczewen;35275467,00
Clement Greenberg;95823272,00
Bruce L. Edwards;33156929,00
Lala Okamoto;60414709,00
René Descartes;98492363,00
Marcus Aurelius;25018300,00
Arthur Koestler;8050898,00
Walter Kirn;10819206,00
Michel de Montaigne;46112955,00
Abbie Hoffman;98681927,00
Deborah Eisenberg;69963016,00
Kohta Hirano;59845647,00
Lennart Hellsing;79245419,00
Andrew Heintzman;77659699,00
Jerry B. Jenkins;44190607,00
Maxine Hong Kingston;13280796,00
Susan Donovan;54949830,00
Anna J.;93986430,00
George H. Wood;41982928,00
Rene Gutteridge;50796646,00
Evelyn Waugh;77824811,00
Rodney Stark;95734430,00
Rick Barba;51592377,00
Andrea Camilleri;31111122,00
Andreas Gursky;35191710,00
Mel Odom;56273917,00
Stephen Desberg;3502735,00
Bart G. Farkas;51330535,00
Luis Vélez de Guevara;12008601,00
Kei Kusunoki;84760188,00
Chris Rowthorn;33266761,00
Joan Sinclair;1983813,00
Haruko Taya Cook;84765436,00
Kitty Burns Florey;89054206,00
Abigail Thomas;96500067,00
Patricia B. McConnell;78783197,00
Malcolm X;60710167,00
James H. Cone;84586175,00
Malcolm Lowry;71463489,00
Malcolm Barber;52411104,00
Andrew Helfer;72902270,00
Malcolm Godwin;88399635,00
Noel Malcolm;61885923,00
Karen Harper;34400152,00
Retha M. Warnicke;85426566,00
Robin Maxwell;51476661,00
Patricia Justine Tumang;29766509,00
Dodie Smith;76670814,00
Richard W. Bulliet;87705951,00
Elizabeth Gaskell;8411744,00
Sarah Miller;12019009,00
Isabel Miller;82242450,00
W. Somerset Maugham;85814153,00
Hugh Bicheno;88616100,00
Henry Fielding;6204787,00
Samuel Richardson;22928226,00
Carol Adrienne;39523609,00
Patrick Larkin;8146707,00
Nicholas Dawidoff;43094985,00
James H. Cobb;66545754,00
Gayle Lynds;39917657,00
Neil LaBute;19349662,00
Harriet Lerner;134686,00
Nicolas Tredell;6589887,00
Elizabeth  George;90879601,00
Elizabeth George;36416843,00
Nir Hefez;83885000,00
Yehuda Koren;87796670,00
Claire Brennan;30269883,00
Adam Mansbach;81940695,00
Lori Foster;1760459,00
Thomas Hardy;74701212,00
Gail A. Eisnitz;88955961,00
Lawrence Block;44992860,00
Donald D. Stull;3730172,00
Daisy Meadows;67793792,00
Ul De Rico;40271182,00
Wade Davis;66077988,00
Emmuska Orczy;18234555,00
V.S. Ramachandran;60060194,00
Jeffrey Alford;85388582,00
Lizzie Collingham;18892795,00
Camellia Panjabi;70544857,00
Sudha Koul;24496551,00
C.G. Jung;27721259,00
Chris Van Allsburg;72544399,00
Ellen Weiss;28296294,00
Graham McNeill;20528804,00
Michael A. Stackpole;72693188,00
Ben Counter;2009094,00
J.E. Austen Leigh;69593856,00
Maggie Black;88578806,00
Edward Copeland;35666486,00
Sally Smith O'Rourke;65878816,00
Stephanie Barron;41710270,00
Erich Auerbach;99663924,00
James F. Calvert;52043730,00
Ted Honderich;10600960,00
Robert Arp;46626634,00
Tom Morris;61525371,00
William Irwin;1982995,00
Andy Warhol;88539186,00
David Baggett;51562664,00
Louis P. Pojman;56478562,00
Frederick Charles Copleston;64436018,00
John Cottingham;63051338,00
Kevin S. Decker;84926710,00
Gary L. Hardcastle;90880891,00
Boethius;76546744,00
David J. Chalmers;2306730,00
Richard V. Greene;72155554,00
Jürgen Habermas;99734795,00
Jonathan Wolff;95550989,00
Sarvepalli Radhakrishnan;17350978,00
Nigel Warburton;55018770,00
Jeremy Weate;2169058,00
Philip J. Ivanhoe;39419623,00
Alan Hausman;35325023,00
Leo Strauss;46570096,00
Pierre Hadot;35004847,00
James   Paul;71426126,00
Dave Robinson;96628580,00
Roger Scruton;82103171,00
Anthony Kenny;43876209,00
Mark T. Conard;78592078,00
John Harwood Hick;78036544,00
Will Kymlicka;44873950,00
James B. South;23686506,00
Stewart Shapiro;81377270,00
Cornelius Agrippa;89859646,00
David L. Hull;56684791,00
Robert Paul Wolff;13076432,00
Richard M. Rorty;97883490,00
Buzz Bissinger;77233223,00
Bruce Feiler;32113897,00
David Pogue;10060203,00
Joss Whedon;29850819,00
Dan Birlew;96187216,00
Joe  Miller;29314567,00
Mike Mason;22911076,00
Sam Kauffmann;66084451,00
David Hackett Fischer;26977143,00
Elmer Kennedy-Andrews;55530184,00
Georgette Heyer;27003897,00
Kurban Said;29321597,00
Barbara Nadel;68937201,00
Ina May Gaskin;95909566,00
Stephen Gaskin;58373238,00
Mike Ashley;22849617,00
Cook's Illustrated Magazine;57769032,00
Nobuhiro Watsuki;88373714,00
Yefim Gordon;20307913,00
Owen    Jones;46789486,00
David   Robbins;14225978,00
Melinda Curtis;29355203,00
Kathleen Eagle;37080336,00
Tess Gerritsen;54527807,00
D.T. Max;7222836,00
Richard W. Wrangham;29190996,00
Dale Peterson;40788030,00
Edward T. Welch;2375223,00
Tsutomu Nihei;63779353,00
Stan Berenstain;11372935,00
Paula J. Caplan;15670451,00
Laura Florand;74454028,00
David W. Phillips;25032132,00
Oh! Great;37099980,00
James H. Billington;17570955,00
Marlo Morgan;20323235,00
Steve Kenson;89709681,00
Armand Marie Leroi;18509711,00
Chris Claremont;53687006,00
David Dalton;98946753,00
Michael J. Bradley;10570559,00
Leigh Nichols;55613630,00
Dean R. Koontz;7063363,00
Richard Paige;29674219,00
Ramsey Campbell;54657114,00
Peter Ackroyd;34858472,00
Marjorie Garber;84501355,00
John   Barton;92030075,00
Charles Lamb;20506924,00
Charlaine Harris;80567638,00
Stephen Greenblatt;47142742,00
Francine Segan;35881503,00
Lisa Gardner;1548774,00
John Gardner;70250833,00
John W. Gardner;25987857,00
J. Michael Lennon;78791788,00
Jean Lorrah;8734245,00
Richard Corliss;68066377,00
Knut Hamsun;10023519,00
Clive Barker;69400513,00
Aimé Césaire;17478968,00
Robert Silverberg;54689516,00
Tim Underwood;72640858,00
Stewart O'Nan;12023891,00
Joyce Reardon;75452965,00
Jim Thompson;6156983,00
Sholom Aleichem;86919804,00
Paule Marshall;30814684,00
H.P. Lovecraft;96024721,00
Simone Weil;71615736,00
Clive Cussler;32589146,00
Joseph Gallagher;6558267,00
Chris    Green;35931124,00
Jules Verne;67975592,00
Pauline Francis;83005971,00
Gonzague Saint Bris;52882856,00
Mary Gordon;50233937,00
Lisa Unger;66059150,00
John A. Keel;2622171,00
David Deida;92610597,00
Paul Perry;92730365,00
Margaret Wise Brown;35401699,00
Bill Maher;78625927,00
Jane Jeong Trenka;58963628,00
Judd Winick;56076039,00
Audre Lorde;73009625,00
Carolyn Keene;19361514,00
Roy Mottahedeh;57416554,00
Tom Brokaw;41185067,00
Ricardo Semler;91303839,00
Robert J. Ray;91854698,00
Francis Meynell;86515786,00
Lynn Setzer;45779619,00
Greg Cox;27357470,00
Graham Hancock;15283997,00
James Hillman;53582404,00
Mike Kennedy;78557566,00
Gail Godwin;32906312,00
T.S. Eliot;44584144,00
Frances Gies;64716673,00
Rosie Daley;52974915,00
Ursula Hegi;87974893,00
Amy L. Marsland;25797138,00
Sarah K. Herz;93191425,00
Stewart Brand;86212666,00
Donna Dale Carnegie;17982340,00
Charles Wheelan;38751787,00
Pavel Tsatsouline;31329438,00
Desmond Morris;78384982,00
Doug Lansky;16702284,00
Michael J. Mauboussin;20933153,00
Robbie Stamp;65904643,00
Max Barry;78627489,00
Gloria Naylor;78096933,00
Karel Čapek;20519361,00
Michio Kaku;17919417,00
Joanne Fluke;69345904,00
Eric H.F. Law;75668089,00
Bill Buford;63495155,00
Will Eisner;44176890,00
Akira Yoshida;1562337,00
Sandy Petersen;22668262,00
Lynn Willis;78400307,00
William    Jones;61394821,00
Keith Herber;2059246,00
Cody Goodfellow;71972125,00
Sam Johnson;90722870,00
Stephen Mark Rainey;40127766,00
Jim Fergus;6423772,00
William Easterly;46303946,00
William Strunk Jr.;62791438,00
Marta Acosta;30865417,00
Candace Ward;80696374,00
Michael J. Lyons;91151396,00
Logan Swanson;51653066,00
Allen J. Frantzen;42619503,00
Anya Seton;62936033,00
Alice Dalgliesh;25569614,00
Bethany Roberts;3108763,00
Janet S. Wong;52174294,00
Nancy White Carlstrom;25678216,00
Susan Oliver;64035187,00
Lauren Henderson;46882192,00
Jennifer Crusie;36744584,00
Anna Maxted;74796476,00
Danzy Senna;78113880,00
Kay Redfield Jamison;84991262,00
C.S. Friedman;6023882,00
Linda  Anderson;78656023,00
Keith Gray;32288492,00
Carolyn Meyer;77215835,00
Quentin Carter;39576889,00
Quentin W. Fleming;72088852,00
Edwin Page;52588030,00
Quentin Skinner;76405219,00
Aljean Harmetz;29486895,00
Andre Dubus;90415077,00
Paul A. Sabatier;39574145,00
Sara Zarr;61451569,00
Sharon Rose Wilson;5136337,00
Donna Freitas;15121329,00
Stephen Jay Gould;28199622,00
James B. Stiff;85648585,00
Joseph Delaney;3215258,00
Jim Hougan;45830404,00
Howard F. Lyman;27782940,00
Vicki Constantine Croke;24758453,00
Donna M. Jackson;16054863,00
Theodosius Dobzhansky;83907577,00
Michael D. Lyman;18329330,00
Lyman S. Spitzer Jr.;5373915,00
Adam Swift;71488264,00
Stephen Mulhall;21321392,00
Max Beerbohm;10054005,00
Matt Braun;97276795,00
Hugh Honour;63477409,00
Elizabeth Mann;15653079,00
John Patrick Diggins;78765931,00
Richard Wilhelm;32841153,00
Sarah Dening;59581523,00
Reader's Digest Association;6767921,00
William L. Simon;73075527,00
Davina Thomas;36288197,00
Jeffrey Ford;62836553,00
Peter Walsh;82616288,00
Spider Robinson;79199968,00
Judy Hall;8537193,00
Catherine de Zegher;24115445,00
William C. Davis;92891623,00
J.G. Passarella;57027737,00
Thomas Mann;19837538,00
Brian L. Weiss;28815704,00
Stephen Briggs;47116160,00
Peter Haining;1061908,00
Peter Milligan;458675,00
Murray Sayle;50421757,00
Bruce Campbell;63278385,00
Robert  Hamburger;48042718,00
Harold Coyle;52928238,00
Scott MacMillan;25765321,00
Marie McSwigan;5507057,00
Mark Harlan;48875966,00
Charles W. Sydnor Jr.;5085254,00
Peter Maurice Wright;6023218,00
John Maddox Roberts;6000219,00
Sean McMullen;85427888,00
Damion Hunter;93968843,00
Avigdor Kahalani;91188264,00
Jonathan Parshall;19971709,00
Bob Madgic;78624307,00
Dorothy Roberts;78138978,00
Caitlin Brennan;52505000,00
Keith Baker;29583247,00
Francine Patterson;67261278,00
Barry Chubin;88729780,00
W.E.B. Griffin;21278273,00
Robert Fulghum;86646487,00
Richard Shenkman;89226029,00
Jonathan Ryder;52413170,00
Larry Bond;80021755,00
Rick Hicks;43228790,00
R.F. Laird;75363759,00
Radclyffe;19721402,00
Deb Stover;25460001,00
Penny Jordan;53160099,00
Greg Iles;24662887,00
Robin Cook;45488451,00
Steve Allen;47333934,00
Jack Higgins;62145900,00
Leon Uris;16350840,00
Chris Ryall;54611969,00
Catherine Hapka;77815410,00
Karen A. Bale;14273209,00
Ruth Stiles Gannett;3102310,00
Ciruelo Cabral;43663346,00
Stephanie Rowe;64662231,00
James A. Owen;48420350,00
Alan Cohen;6279530,00
Lester del Rey;63048384,00
Mary Walton;79450740,00
Oliver Ho;36801033,00
Joe Kelly;70422965,00
Marc Andreyko;71092165,00
Sabine C. Bauer;3650655,00
D.W. Buffa;21204969,00
Terri Blackstock;54336787,00
Robert Stock;70858338,00
Sylvia Day;22134591,00
Mark Nesbitt;162638,00
Jerry Seinfeld;14119431,00
Friedrich Dürrenmatt;26822114,00
Norman Schwarzkopf;66200951,00
James M. McPherson;44666241,00
Cecil Adams;58985501,00
Ryūnosuke Akutagawa;20489017,00
Leil Lowndes;35861840,00
Lucille Colandro;73653359,00
Stephen Crane;12397406,00
Gary Friedrich;47369777,00
Theodore Roszak;50045034,00
Christopher Bram;16028402,00
R. Gary Patterson;302756,00
Harpo Marx;45768717,00
Joe Adamson;6282246,00
Ray McAllister;23464124,00
Sarah Mayberry;83802816,00
Marc Eliot;15017311,00
Starr Smith;8366792,00
Michael Munn;11965296,00
John G. Fuller;47477860,00
Babette Rothschild;49074277,00
Mary Balogh;4136226,00
Sue William Silverman;84061103,00
Christopher Pike;1256639,00
Sandra Benítez;26411293,00
Linda Lay Shuler;53932784,00
Shauna Singh Baldwin;50832520,00
Maggie Shayne;98738664,00
Teresa Medeiros;34808610,00
Daniel  Wallace;42550389,00
Michael Littlefield;9926659,00
Ann Margaret Lewis;4854387,00
Welles Hartley;19129653,00
Timothy Zahn;16125743,00
John Knoll;62658701,00
John Ostrander;79089427,00
J.W. Rinzler;48103264,00
W. Haden Blackman;22212143,00
Wesley Martin;13219561,00
Bonnie Burton;28946616,00
Thomas Andrews;35798020,00
John Jackson Miller;89695606,00
Stephen J. Sansweet;93081458,00
Robin  Davis;69862732,00
Dave Land;76208684,00
Terryl Whitlatch;80638744,00
Matthew Bortolin;19166038,00
Rob Williams;72439225,00
Scott Allie;55386025,00
Matthew Woodring Stover;24498449,00
Curtis Saxton;24134819,00
Ron Marz;402939,00
Brian Copeland;54211029,00
Black Elk;97626352,00
Tom Arnett;92372556,00
Johnny Cash;52315278,00
Michael Streissguth;18550406,00
Eric Bischoff;48002805,00
Amy Goldman Koss;49533439,00
Joseph Campbell;63517256,00
Bob Spitz;21932807,00
Geoff Emerick;61362297,00
Simon Wells;9258697,00
Philip Norman;53161832,00
Alan Aldridge;67429409,00
Bruce Spizer;44114843,00
Chris Ingham;96516405,00
The Beatles;45899299,00
Peter     Brown;18498062,00
Devin McKinney;45003716,00
Mark Hertsgaard;42099922,00
Mark Lewisohn;84068957,00
Keith Badman;26698865,00
Peter J. Smith;70073005,00
Hunter Davies;5444295,00
Richard Buskin;8722577,00
Maxwell Mackenzie;88835392,00
Meredith Daneman;53278123,00
Thomas Lewis;65605648,00
J.R. Ward;56279172,00
Phyllis A. Bird;81651056,00
Nayantara Sahgal;48324556,00
Robert Todd Carroll;83678982,00
Mark Crispin Miller;9204030,00
Charles Mackay;82829833,00
Martin S. Fridson;80026697,00
Gustave Le Bon;75432993,00
Arthur C. Clarke;50932702,00
David Goodis;27092236,00
Stan Hoig;12308073,00
Cait London;723760,00
Robert Kanigher;86797638,00
Joe Kubert;55152484,00
Mine Yoshizaki;39993849,00
Lawrence Watt-Evans;61663354,00
Phillip C. McGraw;22768935,00
Martha Heineman Pieper;87804604,00
Debra Marquart;67623114,00
Michael Syvanen;77458707,00
Gordon Bowker;84510064,00
Anita Desai;47557186,00
Kristian Fraga;57613817,00
Paul Burrell;99560566,00
Nancy Bartholomew;20594700,00
Stephen M.R. Covey;92272519,00
Kim Newman;40461572,00
David Neiwert;8539517,00
William H. Keith Jr.;80103206,00
Elizabeth Lowell;85393562,00
Ann Maxwell;45764697,00
Joan Jonker;32260062,00
Jim  Murphy;88311934,00
Todd Gitlin;57343811,00
Joan Holub;88173465,00
Pat Harrigan;36551138,00
Monte Cook;65749232,00
Lewis B. Namier;59229491,00
Loree Lough;53430436,00
Sarah Fielding;7280974,00
Debra Hess;95051665,00
Frederick K. Goodwin;41569451,00
Paul J. Mikol;62431830,00
Raymond T. McNally;50816365,00
Larry Young;51877802,00
G. Edward White;82923763,00
William C. Dowling;51381344,00
James Robert Smith;39692950,00
Robert M. Price;65102817,00
Cynthia J. Arnson;1486979,00
Frederick Douglass;95532089,00
Jean Van Leeuwen;66775376,00
Vella Munn;13123039,00
Charlotte Lyons;4683514,00
Mary Engelbreit;27016495,00
Jason King;52483751,00
Mary Ashworth;84012193,00
David Wojnarowicz;41773816,00
Bill Pittman;6090935,00
Elizabeth Knowles;90598533,00
Phil Brucato;12505837,00
Charles Tandy;21679834,00
Laura Driscoll;89588451,00
Dave Aikins;11188553,00
Richard Kern;30577617,00
John W. Dean;2722844,00
United Feature Syndication;2167140,00
Syd Hoff;76101753,00
Susan    Oliver;4232080,00
Shannon Hengen;52799940,00
Susan Hill;70346530,00
Jane Gardam;75894442,00
Gavin Baddeley;37291974,00
Georges Bataille;74550824,00
William A. Cohen;55333813,00
John Waters;72862435,00
John D. Cox;44394165,00
Rosamunde Pilcher;67051759,00
William W. Johnstone;45116444,00
Jonathan  Andrews;90954752,00
Iain Crichton Smith;35091912,00
Stephen  Mansfield;55464069,00
Lloyd P. Gerson;688480,00
David Lubar;22438132,00
Bernard Taper;78391797,00
Beryl Markham;8662234,00
Gwynne Forster;60214134,00
Shayla Black;67064532,00
L.A. Banks;9789463,00
Rona Sharon;27644087,00
Kingdome 19;67774249,00
Melissa Kantor;9995279,00
Nancy Tillman;17311946,00
Milan Trenc;36593062,00
Carson McCullers;93989993,00
Muriel Spark;25862430,00
J. Scott Duvall;53048603,00
Alice Wong;38372844,00
Robb Forman Dew;42259176,00
Will Ferguson;54008566,00
Jasmine C.M. Luk;94934936,00
Sinclair B. Ferguson;34792844,00
Steven Nadler;64824093,00
David A. Nadler;10616612,00
Detlev J.K. Peukert;15776149,00
Ruth Rendell;3840817,00
Reginald Hill;9229326,00
Geraldine Pinch;94699089,00
Claudia Bishop;70203533,00
Ronald Takaki;24709032,00
Elan Golomb;36904477,00
Woody Hochswender;29303771,00
Geoffrey Batchen;28451504,00
Mitali Perkins;95491509,00
Evan Thomas;42037730,00
Anne Morrow Lindbergh;64760669,00
Carl Plasa;77788403,00
Good Housekeeping;80335495,00
Frances Burney;94450662,00
Frances Oliver;83446389,00
Suzanne Farrell;70487948,00
Katherine Hall Page;87645834,00
David E. Kaiser;80234484,00
Hiawyn Oram;47098356,00
Rebecca J. Donatelle;73777891,00
Brian Johnston;35886508,00
Judy Blume;20453391,00
Jennifer O'Connell;83917053,00
Margaret Sanborn;97911883,00
Daria Snadowsky;610621,00
Kate Braverman;78009277,00
Gaius Julius Caesar;85822519,00
Michael Parenti;89023078,00
John Piper;61093163,00
Arundhati Roy;51020331,00
James C. Humes;64403075,00
John Keegan;70725505,00
Robin Lane  Fox;79207421,00
Kurt Reighley;20913215,00
Richard D. Nelson;94384383,00
Charles Taylor;20303521,00
Ruth  Abbey;57024286,00
George Sullivan;79988435,00
Guy Kawasaki;30304871,00
Walter Foster Creative Team;30072498,00
Peter Elkind;43350697,00
Georgina Grey;2128241,00
Cheryl Carlson;42958427,00
Ed McBain;44245058,00
Efraim Turban;34117659,00
Brian D. McLaren;58082557,00
Jill Nelson;99991707,00
Quincy Jones;38947452,00
Fred Goodman;44969054,00
Howard E. Covington Jr.;3834928,00
Fredric Dannen;6686793,00
Mary Kay Andrews;74600580,00
Ryōtarō Shiba;22163645,00
Donald Goines;16972084,00
Robert E. Hemenway;55994272,00
Henry Louis Gates Jr.;15271054,00
Sang-Sun Park;93933194,00
Christopher Pinney;85802816,00
Richard A. Posner;75295449,00
Gerald Posner;21544902,00
Sally Potter;17983617,00
Ludovico Ariosto;41864921,00
Orlando Figes;53635681,00
Pat Frank;35384118,00
Arthur Agatston;36982121,00
Nevil Shute;34692101,00
Dalai Lama XIV;99236852,00
Chris Prentiss;13095632,00
Sharon Salzberg;72162308,00
Benjamin James Sadock;77196819,00
Ben R. Kaplan;10499825,00
Kate Hemphill;35455943,00
Let's Go Inc.;19139099,00
Roff Smith;95322040,00
Richard Seymour Hall;22906935,00
Nassim Nicholas Taleb;71982565,00
Charles Burns;80227631,00
Edward Gorey;82759497,00
Peter Tallack;99450458,00
Raina Telgemeier;18854180,00
Robert Benedetti;60890594,00
Lilian Jackson Braun;8880984,00
Valerie Boyd;55779171,00
Charles Bukowski;41009753,00
Arthur Plotnik;92781083,00
Amy Krouse Rosenthal;41915879,00
Lynsay Sands;35043315,00
Alexandra Siy;64298984,00
Nigella Lawson;90331253,00
John Tosh;91411276,00
Mari Mancusi;45841841,00
Howard Chaykin;94733285,00
Nancy Verde Barr;38224852,00
Nikki Stafford;56201540,00
Govind Armstrong;47892581,00
Richard Platt;96298661,00
John Mason;94564361,00
Ilona Andrews;43692767,00
Brian Doherty;61970540,00
Tania Zamorsky;83957304,00
Marion Crawford;47493595,00
Juan Rulfo;55001795,00
David Lindsay-Abaire;50154704,00
Glenn Yeffeth;28216892,00
